Price,price,returns
Ticker,,
Date,,
2022-02-14,414.146484375,-0.32693451063934287
2022-02-15,420.82537841796875,1.612688817834118
2022-02-16,421.29705810546875,0.11208442068613156
2022-02-17,412.2975158691406,-2.136151217575122
2022-02-18,409.62786865234375,-0.6475050452751652
2022-02-22,405.2319030761719,-1.0731607667794685
2022-02-23,398.04364013671875,-1.7738640232632275
2022-02-24,404.0338134765625,1.5049036677953875
2022-02-25,412.9484558105469,2.206409967838363
2022-02-28,411.8918762207031,-0.2558623418920103
2022-03-01,405.6187438964844,-1.5230046248490337
2022-03-02,413.08050537109375,1.8395997687211452
2022-03-03,411.0240783691406,-0.49782717296370516
2022-03-04,407.6846008300781,-0.8124773498216609
2022-03-07,395.6664123535156,-2.9479132771001226
2022-03-08,392.66656494140625,-0.7581759073926886
2022-03-09,403.19427490234375,2.6810813297812652
2022-03-10,401.37359619140625,-0.451563631794738
2022-03-11,396.2701416015625,-1.2714973377097816
2022-03-14,393.37408447265625,-0.7308290039722776
2022-03-15,402.0245666503906,2.199047298535417
2022-03-16,410.9391174316406,2.217414437014309
2022-03-17,416.08038330078125,1.2511015990089858
2022-03-18,420.6375732421875,1.0952667139108696
2022-03-21,420.5146179199219,-0.02923070360022484
2022-03-22,425.4352111816406,1.1701360789925674
2022-03-23,419.95623779296875,-1.2878514153668918
2022-03-24,426.2868957519531,1.5074565845847099
2022-03-25,428.36865234375,0.4883463724881132
2022-03-28,431.4156799316406,0.7113096561149668
2022-03-29,436.7526550292969,1.2370841733202464
2022-03-30,434.0557556152344,-0.6174889569661834
2022-03-31,427.3751220703125,-1.5391187557120878
2022-04-01,428.5863037109375,0.28340012744723087
2022-04-04,432.2578430175781,0.856662771266925
2022-04-05,426.7977600097656,-1.2631541789261291
2022-04-06,422.5301513671875,-0.9999135521424618
2022-04-07,424.65924072265625,0.5038905149324036
2022-04-08,423.5237121582031,-0.2673975874210921
2022-04-11,416.2847900390625,-1.709212946366645
2022-04-12,414.7423095703125,-0.37053490919167764
